Contenu_,Date_,Utilisateur_,Source_,ID_,Tweet URL 
Emails Reveal Monsanto's Role in Séralini Study Retraction: https://t.co/CecP0tyxWe  #GMO #Glyphosate https://t.co/wpZmzAhhEY,2020-12-11 12:09:17,FarmFairyCrafts,The Social Jukebox,1337368856566894594,https://twitter.com/statuses/1337368856566894594
"Sous le couvert d'achats de masques et fournitures contre le Covid, le gouverneur Brian Kemp de Géorgie compromis dans un vaste programme de blanchiment d'argent et de corruption avec la Chine communiste, en complicité avec le Gov. démocrate de Californie.
https://t.co/3WBXVsDipm",2020-12-11 12:09:17,PatriciaSlama,Twitter for iPhone,1337368856059404288,https://twitter.com/statuses/1337368856059404288
"ESPOIR POUR LES RESTAURATEURS : LE JUDICIAIRE INTERNATIONAL?

https://t.co/Y4N5HoQ4Pd https://t.co/dKykyY7Yeu",2020-12-11 12:09:16,slafrenaye,Twitter for iPad,1337368855002439680,https://twitter.com/statuses/1337368855002439680
toujours d’actualité. https://t.co/b8mtCfyFtr,2020-12-11 12:09:03,VeNooXFN,Twitter for iPhone,1337368798064734208,https://twitter.com/statuses/1337368798064734208
"@BelgianBaathi Très bien. Je vois pas pour autant le rapport avec l'actualité d'hier.

Un nationaliste se concentre sur les affaires de son propre pays.",2020-12-11 12:09:01,WassingtonPost,Twitter for Android,1337368791546736641,https://twitter.com/statuses/1337368791546736641
"Le financement du ""fact-checker"" de Facebook reposait en partie sur un fond de la société TikTok aux liens avérés avec le parti communiste chinois et soupçonné d'espionnage de masse de ses utilisateurs occidentaux  https://t.co/TS8Win1UE5",2020-12-11 12:08:58,PatriciaSlama,Twitter for iPhone,1337368776153706497,https://twitter.com/statuses/1337368776153706497
@PaulGoodman75 quelle news sur VLA ?,2020-12-11 12:08:46,vcantaloube,Twitter Web App,1337368728258965505,https://twitter.com/statuses/1337368728258965505
Vaccin anti-Covid : rien avant fin 2021 chez Sanofi et GSK https://t.co/CsIkbuIoDm,2020-12-11 12:08:32,witfm,dlvr.it,1337368669232361472,https://twitter.com/statuses/1337368669232361472
"La Basilique des saints Côme et Damien, entre Nativité et Apocalypse  https://t.co/6eKLHc6kxR",2020-12-11 12:08:30,DonFrancoFollo,Twitter Web App,1337368662207057921,https://twitter.com/statuses/1337368662207057921
"Les démocrates échouent à bloquer la vente de chasseurs F-35 aux Émirats
https://t.co/4ORAsTjKfb

Download Now
https://t.co/KXzJ3iUcVP",2020-12-11 12:08:27,YacineMehallel,Twitter for Android,1337368649582129152,https://twitter.com/statuses/1337368649582129152
Actualité > Anévrismes cérébraux: dix-sept anomalies génétiques https://t.co/wRtdqEXdaa,2020-12-11 12:08:21,TechnoScience,Techno-Science.net,1337368624428961792,https://twitter.com/statuses/1337368624428961792
Netflix fait fuiter la création d'une nouvelle série Sonic https://t.co/3lyeCWC0TF,2020-12-11 12:08:15,GamepushFr,Gamepush2,1337368599669989384,https://twitter.com/statuses/1337368599669989384
The Game Awards : Scarlet Nexus décale sa fenêtre de sortie https://t.co/nxDTDRATGI,2020-12-11 12:08:15,GamepushFr,Gamepush2,1337368596851331072,https://twitter.com/statuses/1337368596851331072
ASIE/PAKISTAN - Inculpation de viol à l'encontre du ravisseur de la jeune catholique Arzoo Raja et demande d'autres chefs d'inculpation de la part de la défense https://t.co/gQXoSQRBq9 https://t.co/RmIDSs0USy,2020-12-11 12:08:03,AgenceFides,dlvr.it,1337368546167250944,https://twitter.com/statuses/1337368546167250944
Flash : L'ancien président de la RDC Joseph Kabila L'avance a quitté Kinshasa ce vendredi 11 décembre pour se rendre à Kolwezi dans la province du Lualaba https://t.co/ISj2DG9nEn,2020-12-11 12:07:50,actualite_plus,Twitter for Android,1337368492635516932,https://twitter.com/statuses/1337368492635516932
Plus de 50 agences catholiques font le point sur la crise en Syrie et en Irak https://t.co/mgS6MmskCR,2020-12-11 12:07:36,DonFrancoFollo,Twitter Web App,1337368432795414529,https://twitter.com/statuses/1337368432795414529
"@jaipasdenom63 Gros je t'explique je me tape 4h pour remonter l'actualité de Twitter 
La je reviens de loin !",2020-12-11 12:07:31,ZetianWu,Twitter for Android,1337368415422570498,https://twitter.com/statuses/1337368415422570498
Pourquoi il faut voir le docu “Vie et destin du Livre noir” de Guillaume Ribot https://t.co/CV6Y4vp5OQ via @lesinrocks,2020-12-11 12:07:26,campvolant,Twitter Web App,1337368390470660097,https://twitter.com/statuses/1337368390470660097
Actualité > Résoudre les problèmes d’eau potable: une approche... https://t.co/tra5BB4fE0,2020-12-11 12:07:09,TechnoScience,Techno-Science.net,1337368322254528520,https://twitter.com/statuses/1337368322254528520
"@Friendlyweb1234 Bonjour Elisabeth et désolé du délai avant de te répondre.
Comme tu peux le voir ci-dessous, The Division 1 n'est pas mentionné dans les fonctionnalités cross génération.
https://t.co/lkuhJsUf3x
Nous ne pouvons donc pas te garantir cette possibilité, désolés.",2020-12-11 12:07:01,UbiSupportFR,Salesforce - Social Studio,1337368289195012097,https://twitter.com/statuses/1337368289195012097
La crèche et l’arbre de Noël inaugurés place Saint-Pierre ce 11 décembre https://t.co/FpelMpe9W5,2020-12-11 12:06:59,DonFrancoFollo,Twitter Web App,1337368277694226435,https://twitter.com/statuses/1337368277694226435
Je viens de passer au niveau supérieur. Rejoins-moi pour que nous nous développions ensemble ! https://t.co/BpUiOqEnNc https://t.co/YCXTo7F6wX,2020-12-11 12:06:47,QuentinCorinto,Twitter for Android,1337368229354856451,https://twitter.com/statuses/1337368229354856451
"@NCheron_bourse Pour moi 2 secteurs seront intéressants à suivre en 2021 la blockchain et l'hydrogène vert.
C'est au cœur de l'actualité. Simple avis.",2020-12-11 12:06:44,tradafonf,Twitter for Android,1337368217099128832,https://twitter.com/statuses/1337368217099128832
"Desolé Mick mais t'aura une poubelle. Au moins, pas de pression, c'est la faute de la voiture.
https://t.co/V4SSMeVpmi",2020-12-11 12:06:27,Pleymobil_,Twitter Web App,1337368146475409410,https://twitter.com/statuses/1337368146475409410
The Game Awards : Scarlet Nexus décale sa fenêtre de sortie https://t.co/Sgh7reRu1v,2020-12-11 12:06:03,Gameblog,AgoraPulse Manager,1337368045585657856,https://twitter.com/statuses/1337368045585657856
La méthanisation permet de répondre à 2 enjeux majeurs d'actualité la production d'énergie renouvelable et la gestion des déchets ! Alors #OnSeBouge ! https://t.co/yIpqqx0oUV,2020-12-11 12:06:00,NicolasCostes1,TweetDeck,1337368030691602440,https://twitter.com/statuses/1337368030691602440
Pas un cinéaste que j'aimais beaucoup mais encore une victime de cette saloperie de maladie :https://t.co/vQtJ8Pkt9q,2020-12-11 12:05:49,Docpierrot1,Twitter Web App,1337367983832829954,https://twitter.com/statuses/1337367983832829954
Un salarié peut se faire licencier sous motif économique sans que l'entreprise n'ait de difficultés économiques bien sur ...vive la France https://t.co/FYtvQoX9yT,2020-12-11 12:05:48,Jeanloulou8,Twitter Web App,1337367981530222593,https://twitter.com/statuses/1337367981530222593
Servant : Apple TV+ dévoile la bande-annonce bien glauque de la saison 2 - https://t.co/mwECbYyfxl https://t.co/qKR5MV4MGP,2020-12-11 12:05:46,SeasonPremiere_,Zapier.com,1337367972084641794,https://twitter.com/statuses/1337367972084641794
@Amour777Celeste Fox News = opposition contrôlé par Soros...,2020-12-11 12:05:46,LatoucheLulu,Twitter for Android,1337367971283480577,https://twitter.com/statuses/1337367971283480577
La série Alien de Noah Hawley se déroulera sur Terre dans un futur proche - https://t.co/ej47KbSd47 https://t.co/wobtOZLwFa,2020-12-11 12:05:45,SeasonPremiere_,Zapier.com,1337367968397873153,https://twitter.com/statuses/1337367968397873153
"La séance du Conseil fédéral sera suivie de deux CP. Simonetta Sommaruga, Alain Berset et Ueli Maurer présenteront à 14h00, les décisions du gouvernement concernant la situation du coronavirus. @key_ATS_news 
 #Covid_19",2020-12-11 12:05:36,MMarineHumbert,Twitter Web App,1337367929277526017,https://twitter.com/statuses/1337367929277526017
MaLigue2 - MaLigue2 (News) https://t.co/HT9h7m5gEY https://t.co/l2Qdki3nNz,2020-12-11 12:05:28,SulubeynAppz,Sulubeyn,1337367897161785344,https://twitter.com/statuses/1337367897161785344
Quanta Services raises dividend by 20% https://t.co/j3QNyu5n5o,2020-12-11 12:05:05,Gordon_Gekko_WS,Twibble.io,1337367799619006465,https://twitter.com/statuses/1337367799619006465
@xXPsYkO17Xx Ça dépend si tu as payé un an à l'avance tu as perdu l'argent. Si c un abonnement Internet ton opérateur ne le fera plus payé à partir de janvier si tu as pris un abonnement avec Netflix tu es comme un con comme moi à attendre des news où tu créé un nouveau compte fais opposition,2020-12-11 12:05:01,Cobra_Kai_X3,Twitter for Android,1337367784741801984,https://twitter.com/statuses/1337367784741801984
"Disney confirme #IndianaJones 5 avec Harrison Ford pour juillet 2022
https://t.co/XjNVsGiF3V",2020-12-11 12:04:56,af88antoine,Twitter Web App,1337367761341853696,https://twitter.com/statuses/1337367761341853696
Loana au plus mal : l’ex-Lofteuse donne des nouvelles inquiétantes https://t.co/N9AOcmlkfo https://t.co/PngrNVHPni,2020-12-11 12:04:51,voici,Echobox,1337367743289569283,https://twitter.com/statuses/1337367743289569283
Samsung : les Galaxy M11 et M51 arrivent en France https://t.co/ZCQesv4fJu https://t.co/94ivLM5WUy,2020-12-11 12:04:50,cnetfrance,Echobox,1337367738856185856,https://twitter.com/statuses/1337367738856185856
"Falcon et le Soldat de l'Hiver : une date et un trailer pour la série Disney+ de Marvel
https://t.co/CX4jqVixUS https://t.co/y9cZ929kgK",2020-12-11 12:04:42,IGNFRA,TweetDeck,1337367705335291904,https://twitter.com/statuses/1337367705335291904
"Un vaccin pour stériliser la population ? Gros Lapsus du professeur Sir John Bell sur Channel 4 News

Via @jcrabiller (La chaîne qui pique !)

https://t.co/MYEQ7jA3SF",2020-12-11 12:04:25,citoyensdebout,TweetDeck,1337367631876284418,https://twitter.com/statuses/1337367631876284418
"@valerieCG Zeus se déguise en cygne pour avoir un rapport avec une femme zoophile et qui n'aurait pas dit oui si elle avait su que c'était lui. 
Léda est clairement victime d'un viol par surprise. https://t.co/zmTAPgeiMc",2020-12-11 12:04:23,c_ratel,Twitter Web App,1337367623034687489,https://twitter.com/statuses/1337367623034687489
Significant news #Wales https://t.co/DCfltGgDck,2020-12-11 12:04:16,Yorkshireguidon,Twitter for iPad,1337367595587153921,https://twitter.com/statuses/1337367595587153921
"@Trump_Fact_News On ne peut pas dire qu'ils n'avaient pas été prévenus...
Ce décret date de 2018...
Mais on comprend mieux la hargne qu'ils ont eue depuis 2016 vis-à-vis du 45ème président D. Trump...",2020-12-11 12:04:15,EbenYaakov,Twitter Web App,1337367591401172995,https://twitter.com/statuses/1337367591401172995
"Une saison 5 pour The Handmaid’s Tale, la servante écarlate continue son combat sur Hulu https://t.co/D2zHtnP2e7",2020-12-11 12:04:00,CaroleC,Buffer,1337367528952254466,https://twitter.com/statuses/1337367528952254466
"L'experience de Milgram.
Une analyse vue sous un angle différent.
Très intéressant !
Des parallèles à faire avec notre actualité. L'incohérence de nos autorités.
https://t.co/Nsr1JJpGrL",2020-12-11 12:03:50,harmonya59,Twitter for Android,1337367486258442244,https://twitter.com/statuses/1337367486258442244
toutes les news de marvel ça me rappelle aussi qu’on verra plus jamais....,2020-12-11 12:03:39,wienterfell,Twitter for iPhone,1337367439215095808,https://twitter.com/statuses/1337367439215095808
Les détenteurs de titres approuvent les frais d’administration fixes de 19 FNB de Gestion mondiale d’actifs CI https://t.co/mzv6y1tvrV https://t.co/B8B0T5Qov4,2020-12-11 12:03:33,BW_French,dlvr.it,1337367414300819457,https://twitter.com/statuses/1337367414300819457
STENTYS : arrêté du plan de sauvegarde https://t.co/LqCfRxvqDW,2020-12-11 12:03:32,BW_French,dlvr.it,1337367411067011075,https://twitter.com/statuses/1337367411067011075
"faites nous une seule plate-forme que je prenne un seul abonnement pas 3
https://t.co/nHXDiyVxl4",2020-12-11 12:03:28,Nicolasdcmps,Twitter for Android,1337367392985427968,https://twitter.com/statuses/1337367392985427968
Fernandes equals Premier League record https://t.co/KzfuPdo6Vs,2020-12-11 12:03:08,alexfeiguson,IFTTT,1337367311586570243,https://twitter.com/statuses/1337367311586570243
"Le nouveau Perfect Dark c'est :

- Une héroïne
- Une catastrophe écologique et des réflexions autour des conséquences
- Un monde d'agents secrets avec des gadgets

Bref, un jeu 100% dans son époque, ça commence déjà bien ! :)

https://t.co/N1toazmRbd",2020-12-11 12:03:07,Tomchoucrew,Twitter Web App,1337367304934449152,https://twitter.com/statuses/1337367304934449152
2020 Top Real Estate Deals: Chewy e-commerce center - Kansas City Business Journal https://t.co/2nykYeIOkJ,2020-12-11 12:03:02,kartik1973,IFTTT,1337367285951033350,https://twitter.com/statuses/1337367285951033350
"Décidément la ville de Moscou est active pour transformer l'expérience client dans les transports publics. Après avoir annoncé un projet de MaaS, voici un projet de paiement biométrique avec reconnaissance faciale !
#mobilité #biometrie https://t.co/nloZ5UoUVg",2020-12-11 12:02:51,MarcMoreau20,LinkedIn,1337367237230026752,https://twitter.com/statuses/1337367237230026752
Adhésion au service de dématérialisation de la notification du taux  AT/MP : le 16 décembre 2020 il sera trop tard ! #accidentdutravail #maladieprofessionnelle https://t.co/xS9zzgrHBy,2020-12-11 12:02:48,stguillaumin,Twitter Web App,1337367225892794368,https://twitter.com/statuses/1337367225892794368
Imam Hassen Chalghoumi pris pour cible: l’humour douteux de Yassine Belattar https://t.co/2kdTYHbmlI,2020-12-11 12:02:43,Nedludd96437411,Twitter for Android,1337367206632427520,https://twitter.com/statuses/1337367206632427520
"Aux côtés de Joe Biden et de Kamala Harris

https://t.co/PwPO2zo0VN",2020-12-11 12:02:38,YahooActuFR,TweetDeck,1337367183878463488,https://twitter.com/statuses/1337367183878463488
"News - [Game Awards] Publicité pour Super Mario 3D World, les amiibo SSBU datés et un homme musical Mario avec le London Philharmonics https://t.co/qsxxVjjbUH",2020-12-11 12:02:32,pnintendo,dlvr.it,1337367158213361664,https://twitter.com/statuses/1337367158213361664
News - [Game Awards] Capcom Arcade Stadium : 32 jeux classiques de Capcom à venir sur #NintendoSwitch (#NintendoSwitch) https://t.co/FqiBfqQqiF,2020-12-11 12:02:32,pnintendo,dlvr.it,1337367157248675840,https://twitter.com/statuses/1337367157248675840
Imam Hassen Chalghoumi pris pour cible: l’humour douteux de Yassine Belattar https://t.co/jAyNVbqMBo,2020-12-11 12:02:27,tarteageule,Twitter for Android,1337367139456528384,https://twitter.com/statuses/1337367139456528384
"Parmi les oubliés de l’éducation nationale: les élèves sourds, qui se retrouvent exclus sans lien social et dans l’incapacité de suivre leur apprentissage.

Encore une fois les familles et les profs ont dû s’adapter sans les moyens appropriés. #COVID19
https://t.co/TVSGniYbC1",2020-12-11 12:02:04,ASPelletier,Twitter Web App,1337367041888690178,https://twitter.com/statuses/1337367041888690178
"« Nos entrepreneurs ont joué leur survie, ils se sont battus et nous allons sortir plus forts » Christophe Plonevez (directeur général Ada) https://t.co/hfzhIyW1Eq",2020-12-11 12:02:02,Les_Franchises,dlvr.it,1337367032325521408,https://twitter.com/statuses/1337367032325521408
"Breaking news: la motion de censure contre le Premier Ministre sera déposée cet après-midi au Parlement, annonce Mohindo Nzangi. https://t.co/uDQoXyatrh",2020-12-11 12:02:01,d_ngubaa,Twitter for Android,1337367028253003777,https://twitter.com/statuses/1337367028253003777
"En même temps c'est americain.. Ils ont pas les inside. Et ils sont en plein crise identitaire. 

Pour l'année du COVID, j'aurais bien mis en avant d'autres, comme des chercheurs, des soignants.. 'fin qq chose plus d'actualité.",2020-12-11 12:01:57,CuteLilSpider,Twitter Web App,1337367010653708289,https://twitter.com/statuses/1337367010653708289
"Cette année, 49 nouveaux éléments sont proposés pour figurer sur les Listes du #PatrimoineImmatériel de l'@UNESCO.

Votre pays en propose-t-il un ?

Du 14-19 décembre, découvrez les pratiques & expressions culturelles inscrites en 2020 : https://t.co/ra1EGI6QJ0 #PatrimoineVivant https://t.co/vWgrYnJ0QS",2020-12-11 12:01:48,UNESCO_fr,Hootsuite Inc.,1337366976574918663,https://twitter.com/statuses/1337366976574918663
La jeunesse s’extirpe des chiffres rouges à Haute-Sorne https://t.co/h2ck2jnkZq,2020-12-11 12:01:44,radiorfj,IFTTT,1337366956312317952,https://twitter.com/statuses/1337366956312317952
"La reprise des célébrations en public en #Belgique, à partir de dimanche, se fera toujours selon des règles très restrictives: seules 15 personnes seront admises. Les messes de #Noel  ne seront donc pas accessibles pour tout le monde. https://t.co/Mq8rVneSlZ",2020-12-11 12:01:41,vaticannews_fr,Twitter Web App,1337366945117691905,https://twitter.com/statuses/1337366945117691905
"Imam Hassen Chalghoumi pris pour cible: l’humour douteux de Yassine Belattar..l ""humoriste"" douteux qui ne fait que dans le 93 et encore.. https://t.co/uDhzEQcmYG",2020-12-11 12:01:36,avicohen20,Twitter for Android,1337366925039562757,https://twitter.com/statuses/1337366925039562757
"| #actualité | 

Il faut dire que Jimmy Cherizier a.k.a «Barbecue», l’un des principaux auteurs du massacre de La Saline, ne cache plus ses affinités avec le pouvoir PHTK. À chacun de ses fameux «lives» sur les réseaux sociaux, il l’a toujours réaffirmé... https://t.co/a7yZWm3exn",2020-12-11 12:01:34,papposthaiti,Twitter for iPhone,1337366917070409728,https://twitter.com/statuses/1337366917070409728
Des journalistes vedettes de Sky News suspendus pour avoir enfreint les règles du #COVID19.  https://t.co/7SWSjVQyyy,2020-12-11 12:01:32,AlexSeale,Twitter for iPhone,1337366905796096000,https://twitter.com/statuses/1337366905796096000
https://t.co/UNL9V7lovK : f1d40f7d-4d05-4a6c-ade2-943ad6423bb8,2020-12-11 12:01:30,test5f1798,TestsForSearch,1337366897155837955,https://twitter.com/statuses/1337366897155837955
"Les #QuatreFantastiques enfin de retour chez Marvel Studios ! Avec Jon Watts à la réalisation.

https://t.co/iR3s4LcyEp https://t.co/ylI6B9EaRi",2020-12-11 12:01:27,mdcu,Twitter Web App,1337366885642477568,https://twitter.com/statuses/1337366885642477568
#Albi  Son épicerie en ligne met les bouchées doubles https://t.co/AoGNak6pZj,2020-12-11 12:01:21,LeJournaldIci,Le Journal d'Ici,1337366862821253123,https://twitter.com/statuses/1337366862821253123
je suis bien trop hype par toutes ces news,2020-12-11 12:01:15,nicvschase,Twitter for iPhone,1337366834752991233,https://twitter.com/statuses/1337366834752991233
Cyberpunk 2077 serait rempli de bugs (et de pénis intempestifs) https://t.co/b1NKU7MNDd #News https://t.co/Tczv5RWcMT,2020-12-11 12:01:04,JournalDuGeek,JournalduGeekv10,1337366789462880257,https://twitter.com/statuses/1337366789462880257
Netflix fait fuiter la création d'une nouvelle série Sonic https://t.co/mCGy3WKmZo,2020-12-11 12:01:03,Gameblog,AgoraPulse Manager,1337366787550228480,https://twitter.com/statuses/1337366787550228480
Production intelligente: Alibaba lance une nouvelle plateforme de fabrication Rhino | @scoopit https://t.co/RrqmtfEB3b,2020-12-11 12:00:55,modeandretail,Buffer,1337366751693123586,https://twitter.com/statuses/1337366751693123586
"Le couvre-feu du Nouvel An annoncé par Jean Castex ne fait pas que des malheureux 
https://t.co/RJcrELosHE",2020-12-11 12:00:54,ActuSuisse,ActuSuisse,1337366746332868610,https://twitter.com/statuses/1337366746332868610
Mais surtout la news de la nuit : Gar Forman en scout aux Pelicans ! https://t.co/nXa23HLN8I https://t.co/K3TlHo6v84,2020-12-11 12:00:47,FrenchBullsFan,Twitter Web App,1337366717832581122,https://twitter.com/statuses/1337366717832581122
"Les records de contaminations et de décès s'accumulent chez notre voisin allemand, qui était le bon élève de la première vague. Le confinement souple, l'approche de Noël et le fédéralisme pointés du doigt. https://t.co/xXLSbY4K11",2020-12-11 12:00:39,LeVif,Echobox,1337366686173945857,https://twitter.com/statuses/1337366686173945857
Ile-de-France : trois organisateurs de fêtes clandestines mis en examen https://t.co/vYz6O5uvzt,2020-12-11 12:00:32,voltageofficiel,dlvr.it,1337366656989810690,https://twitter.com/statuses/1337366656989810690
Une ville de Charente-Maritime en tête du classement des loyers les plus chers de Nouvelle-Aquitaine https://t.co/eZ88Aomu0F,2020-12-11 12:00:32,Vibrationradio,dlvr.it,1337366656797057024,https://twitter.com/statuses/1337366656797057024
Enforcement Directorate To Examine Medical Reports Of CM Raveendran https://t.co/Q66LHUvXz2 #CMRaveendran,2020-12-11 12:00:32,mathrubhuminews,dlvr.it,1337366656536858626,https://twitter.com/statuses/1337366656536858626
Vaccin anti-Covid : rien avant fin 2021 chez Sanofi et GSK https://t.co/bUZSnwclyz,2020-12-11 12:00:32,forumradio,dlvr.it,1337366656276783106,https://twitter.com/statuses/1337366656276783106
L'ALSH recherche un animateur : RECRUTEMENT URGENT ! - Lire l'article : https://t.co/VoUiDVRjaz,2020-12-11 12:00:25,mairiestgence,Twitter for Android,1337366626774212609,https://twitter.com/statuses/1337366626774212609
Mercato – Barcelone : Nouvel objectif dans ce dossier chaud de Koeman ? https://t.co/fUQwNaEN6d,2020-12-11 12:00:22,Eurofoot5,WordPress.com,1337366614375854080,https://twitter.com/statuses/1337366614375854080
Actualité : Hyundai s'offre Boston Dynamics pour près de 1 milliard de dollars https://t.co/s5YyYxvSod https://t.co/s45B7TNjP1,2020-12-11 12:00:21,JIT_FRANCE,Netvibes Widget,1337366608159838213,https://twitter.com/statuses/1337366608159838213
"Les dirigeants de l’UE ont ouvert la voie jeudi au plan de relance post-Covid. 

Un compromis a permis de rallier la Pologne et la Hongrie, mais  d’âpres pourparlers se sont poursuivis cette nuit pour adopter un objectif climatique plus ambitieux.
https://t.co/OjgXjYjANO",2020-12-11 12:00:17,EURACTIV_FR,Sprout Social,1337366593391693826,https://twitter.com/statuses/1337366593391693826
"Cela va trop loin !!!

Les contrôles de police pendant les fêtes font (déjà) polémique en Flandre https://t.co/i7mqOMzbXz",2020-12-11 12:00:17,ypo36,Twitter Web App,1337366591810531329,https://twitter.com/statuses/1337366591810531329
"PSG : Papu Gomez, la piste surprise de Paris au mercato ! https://t.co/BiVFDGSTfM",2020-12-11 12:00:16,Eurofoot5,WordPress.com,1337366588195024898,https://twitter.com/statuses/1337366588195024898
Les #caricaturistes racontent 2020 https://t.co/NZBPNU3wrO,2020-12-11 12:00:16,friedrich_san,Twitter for iPhone,1337366587934994432,https://twitter.com/statuses/1337366587934994432
La saison des champignons bat son plein en Israël: une habitante de Jérusalem en soins intensifs https://t.co/CXxIhzeTMk,2020-12-11 12:00:13,InfosIsraelNews,WordPress.com,1337366576476131329,https://twitter.com/statuses/1337366576476131329
"Polytraumatisée, Lucy-Nadia Castonguay veut faire changer les choses https://t.co/ISCeTyyalb https://t.co/WHROWBsa9F",2020-12-11 12:00:05,infodimanche,InfoDimanche.com,1337366543211048962,https://twitter.com/statuses/1337366543211048962
'Cellinip/cellinip' news https://t.co/Kw9IX2imwC,2020-12-11 12:00:04,cellinip,The Tweeted Times,1337366539822133248,https://twitter.com/statuses/1337366539822133248
La ministre responsable de la région prône l’achat local https://t.co/JjaedH17Lw https://t.co/G7UtAUMTDr,2020-12-11 12:00:04,infodimanche,InfoDimanche.com,1337366536839958530,https://twitter.com/statuses/1337366536839958530
Actualité de la semaine à #Strasbourg ! https://t.co/fB8JBJctrS https://t.co/jozmuRceEX,2020-12-11 12:00:03,ideastud_io,Artur'In,1337366535074164737,https://twitter.com/statuses/1337366535074164737
Crise sanitaire : l'Union européenne parvient enfin à un accord sur le plan de relance (via @LEXPRESS) https://t.co/tYSXBFcYQf https://t.co/s5DCeeHaUD,2020-12-11 12:00:02,updayFR,TweetDeck,1337366529030156291,https://twitter.com/statuses/1337366529030156291
"Un thriller d'anticipation par 2 auteurs bien connus :
https://t.co/ikSqi9q3tk",2020-12-11 12:00:00,manga_news,Twitter Web App,1337366523367706627,https://twitter.com/statuses/1337366523367706627
"#ImmoweekLe13h, toute l'actualité du monde #immobilier en un clic ! >> https://t.co/1IqVN9xLZZ https://t.co/ULPccHssSx",2020-12-11 12:00:00,immoweek,TweetDeck,1337366521782411265,https://twitter.com/statuses/1337366521782411265
"Covid-19 : le vaccin franco-britannique de Sanofi et GSK ne sera prêt que fin 2021, annoncent les laboratoires https://t.co/9Cbl2Uc3wR 
la reine britanique vient de nous annoncer une prochaine naissance je doute de croire que si un vaccin efficace depuis longtemps des gens de",2020-12-11 11:59:40,AlyetteBalaz,Twitter Web App,1337366438357643266,https://twitter.com/statuses/1337366438357643266
Le limogeage de Christophe Lannelongue (ex DG ARS grand est) annulée (sur la forme) par le conseil d'État. https://t.co/uLNRPbxMiD,2020-12-11 11:59:39,Dzb_Dix_sept,LinkedIn,1337366432212987904,https://twitter.com/statuses/1337366432212987904
"Voila qui semble bien plus raisonnable
Quand pense M° Fabrice @DIVIZIO1 ?
Italie : Covid, le Conseil d'État réhabilite l'hydroxychloroquine
https://t.co/n1dKKFg9Di https://t.co/o0NCio5WBd",2020-12-11 11:59:20,glaco64,Twitter Web App,1337366354136092673,https://twitter.com/statuses/1337366354136092673
@Trump_Fact_News Sauf que la on ne vote pas. Ce n’est pas parce que moins de la moitié soutient le texas que c’est voué à l’échec. 42% c’est une énorme pression sur la cours. En plus des preuves et du monde rangé côté Trump.,2020-12-11 11:59:15,a76065883_m,Twitter for iPhone,1337366333860831232,https://twitter.com/statuses/1337366333860831232
"ALLEZ GO ! On va suivre les NEWS 1.2 GENSHIN IMPACT !
https://t.co/9rjSLQ6EdJ
https://t.co/9rjSLQ6EdJ",2020-12-11 11:59:13,Xeleko,TweetDeck,1337366324327100419,https://twitter.com/statuses/1337366324327100419
"Bonjour Twitère !

Petite annonce que je souhaitais partager avec vous : je recherche des partenaires  pour développer Popol (1er talkshow d'actualité politique exclusivement réservé aux femmes) ! 

Plus d'info en MP ! Très belle journée et merci pour vos partages et pistes !",2020-12-11 11:59:09,ChamboncelLea,Twitter Web App,1337366308036329473,https://twitter.com/statuses/1337366308036329473
"Le Compte Personnel de Formation (#CPF) permet aux salariés de se former. Depuis le 1er janvier 2019, les heures de formation acquises sont converties en euros. Transférez manuellement vos heures acquises avec le DIF dès aujourd'hui. Limite : 30 juin 2021 https://t.co/PJHJntJAmO",2020-12-11 11:58:54,ETSGlobal,Twitter Web App,1337366243012120576,https://twitter.com/statuses/1337366243012120576
https://t.co/yv4h9t8Hal : c41673d8-e773-4f76-8837-562a54f2e414,2020-12-11 11:58:49,test5f1798,TestsForSearch,1337366224007675906,https://twitter.com/statuses/1337366224007675906
@franceinfo Fake news je signale !!,2020-12-11 11:58:27,hasni51,Twitter for Android,1337366130344816642,https://twitter.com/statuses/1337366130344816642
Sud-Kivu : l’assemblée provinciale se penche sur les édits budgétaires 2020 et 2021 https://t.co/NrDj1RertE https://t.co/b19l2vKfYv,2020-12-11 11:58:10,radiookapi,Twitter Web App,1337366061205819392,https://twitter.com/statuses/1337366061205819392
"Covid-19 : le vaccin franco-britannique de Sanofi et GSK ne sera prêt que fin 2021, annoncent les laboratoires https://t.co/64PYpOo2VZ",2020-12-11 11:57:29,manmax1,Twitter Web App,1337365887775543296,https://twitter.com/statuses/1337365887775543296
"Le test n'est pas un totem d'immunité. Que faut-il comprendre ? Que le test il n'est pas très utile ? Qu'on participe à un Koh-Lanta national ? Ça ressemble à l'histoire des masques.
La communication officielle crée une fois de plus de la confusion.
https://t.co/7QSKXTVz8h",2020-12-11 11:57:21,Berthe_CELIER,Twitter for Android,1337365853365559298,https://twitter.com/statuses/1337365853365559298
"Le chômage partiel devrait coûter 10 milliards d’euros à l’Etat en 2021 
https://t.co/CIb8c4USdv",2020-12-11 11:57:09,titeuf73100,Twitter Web App,1337365803411320833,https://twitter.com/statuses/1337365803411320833
